Australian Bureau of Statistics,,,,,,,,,,,,
#REF!,,,,,,,,,,,,
#REF!,,,,,,,,,,,,
Table 3 Correspondence,,,,,,,,,,,,
,,,,,,,,,,,,
POSTCODE,POSTCODE,SA2_MAINCODE_2011,SA2_NAME_2011,RATIO,PERCENTAGE,,,,,,,
5577,5577,405041128,Yorke Peninsula - South,1.0,100.0,,,,,,,
5580,5580,405041127,Yorke Peninsula - North,1.0,100.0,,,,,,,
5581,5581,405041127,Yorke Peninsula - North,1.0,100.0,,,,,,,
5582,5582,405041127,Yorke Peninsula - North,0.0041022,0.4102244,,,,,,,
5582,5582,405041128,Yorke Peninsula - South,0.9958978,99.5897756,,,,,,,
5583,5583,405041128,Yorke Peninsula - South,1.0,100.0,,,,,,,
5600,5600,406011131,Kimba - Cleve - Franklin Harbour,0.0113342,1.1334244,,,,,,,
5600,5600,406011136,Whyalla,0.9874628,98.7462826,,,,,,,
5600,5600,406021140,Flinders Ranges,0.0012015,0.120148,,,,,,,
5601,5601,406011131,Kimba - Cleve - Franklin Harbour,0.0092215,0.9221548,,,,,,,
5601,5601,406021140,Flinders Ranges,0.9907785,99.0778452,,,,,,,
5602,5602,406011131,Kimba - Cleve - Franklin Harbour,1.0,100.0,,,,,,,
5603,5603,406011131,Kimba - Cleve - Franklin Harbour,1.0,100.0,,,,,,,
5604,5604,406011130,Eyre Peninsula,1.0,100.0,,,,,,,
5605,5605,406011130,Eyre Peninsula,1.0,100.0,,,,,,,
5606,5606,406011133,Port Lincoln,1.0,100.0,,,,,,,
5607,5607,406011130,Eyre Peninsula,0.714086,71.4085973,,,,,,,
5607,5607,406011132,Le Hunte - Elliston,0.0441981,4.4198118,,,,,,,
5607,5607,406011133,Port Lincoln,0.2413833,24.138333,,,,,,,
5608,5608,406011136,Whyalla,1.0,100.0,,,,,,,
5609,5609,406011136,Whyalla,1.0,100.0,,,,,,,
5630,5630,406011130,Eyre Peninsula,1.0,100.0,,,,,,,
5631,5631,406011130,Eyre Peninsula,1.0,100.0,,,,,,,
5632,5632,406011130,Eyre Peninsula,1.0,100.0,,,,,,,
5633,5633,406011131,Kimba - Cleve - Franklin Harbour,0.0377382,3.7738163,,,,,,,
5633,5633,406011132,Le Hunte - Elliston,0.9622618,96.2261837,,,,,,,
5640,5640,406011131,Kimba - Cleve - Franklin Harbour,1.0,100.0,,,,,,,
5641,5641,406011131,Kimba - Cleve - Franklin Harbour,1.0,100.0,,,,,,,
5642,5642,406011131,Kimba - Cleve - Franklin Harbour,1.0,100.0,,,,,,,
5650,5650,406011131,Kimba - Cleve - Franklin Harbour,0.4086083,40.8608278,,,,,,,
5650,5650,406011132,Le Hunte - Elliston,0.5913917,59.1391722,,,,,,,
5651,5651,406011132,Le Hunte - Elliston,1.0,100.0,,,,,,,
5652,5652,406011132,Le Hunte - Elliston,1.0,100.0,,,,,,,
5653,5653,406011132,Le Hunte - Elliston,1.0,100.0,,,,,,,
5654,5654,406011132,Le Hunte - Elliston,0.9990838,99.9083762,,,,,,,
5654,5654,406011134,West Coast (SA),0.0009162,0.0916238,,,,,,,
5655,5655,406011132,Le Hunte - Elliston,0.4231742,42.3174225,,,,,,,
5655,5655,406011134,West Coast (SA),0.5768258,57.6825775,,,,,,,
5660,5660,406011134,West Coast (SA),1.0,100.0,,,,,,,
5661,5661,406011134,West Coast (SA),1.0,100.0,,,,,,,
5670,5670,406011132,Le Hunte - Elliston,1.0,100.0,,,,,,,
5671,5671,406011132,Le Hunte - Elliston,0.272146,27.2146032,,,,,,,
5671,5671,406011134,West Coast (SA),0.727854,72.7853968,,,,,,,
5680,5680,406011134,West Coast (SA),1.0,100.0,,,,,,,
5690,5690,406011129,Ceduna,0.6950124,69.5012414,,,,,,,
5690,5690,406011134,West Coast (SA),0.2788513,27.8851337,,,,,,,
5690,5690,406011135,Western,0.0261362,2.6136249,,,,,,,
5700,5700,406021140,Flinders Ranges,0.0038685,0.3868521,,,,,,,
5700,5700,406021142,Port Augusta,0.9961315,99.6131479,,,,,,,
5710,5710,405031121,Peterborough - Mount Remarkable,0.0018928,0.189277,,,,,,,
5710,5710,406011131,Kimba - Cleve - Franklin Harbour,0.0040014,0.4001374,,,,,,,
5710,5710,406011134,West Coast (SA),0.0057859,0.5785872,,,,,,,
5710,5710,406011135,Western,0.0028457,0.2845684,,,,,,,
5710,5710,406021140,Flinders Ranges,0.085412,8.5412011,,,,,,,
5710,5710,406021141,Outback,0.1784346,17.8434628,,,,,,,
5710,5710,406021142,Port Augusta,0.7216277,72.1627662,,,,,,,
5720,5720,406021141,Outback,1.0,100.0,,,,,,,
5722,5722,406021141,Outback,1.0,100.0,,,,,,,
5723,5723,406021139,Coober Pedy,0.9999988,99.9998833,,,,,,,
5724,5724,406021138,APY Lands,0.8014905,80.1490491,,,,,,,
5724,5724,406021141,Outback,0.1985084,19.8508425,,,,,,,
5725,5725,406021143,Roxby Downs,1.0,100.0,,,,,,,
5730,5730,406021141,Outback,1.0,100.0,,,,,,,
5731,5731,406021141,Outback,1.0,100.0,,,,,,,
5732,5732,406021141,Outback,1.0,100.0,,,,,,,
5733,5733,406021141,Outback,1.0,100.0,,,,,,,
5734,5734,406021141,Outback,1.0,100.0,,,,,,,
5950,5950,404031104,Adelaide Airport,1.0,100.0,,,,,,,
6000,6000,503021037,Kings Park (WA),0.0034972,0.349716,,,,,,,
6000,6000,503021041,Perth City,0.9965028,99.650284,,,,,,,
6003,6003,503021041,Perth City,1.0,100.0,,,,,,,
6004,6004,503021041,Perth City,1.0,100.0,,,,,,,
6005,6005,503021037,Kings Park (WA),0.0001911,0.0191067,,,,,,,
6005,6005,503021038,Mount Hawthorn - Leederville,0.0016606,0.1660645,,,,,,,
6005,6005,503021041,Perth City,0.9848858,98.4885762,,,,,,,
6005,6005,503021042,Subiaco - Shenton Park,0.0132625,1.3262502,,,,,,,
6006,6006,503021038,Mount Hawthorn - Leederville,0.0013028,0.1302802,,,,,,,
6006,6006,503021040,North Perth,0.9986972,99.8697198,,,,,,,
6007,6007,503021038,Mount Hawthorn - Leederville,0.4482348,44.8234781,,,,,,,
6007,6007,503021043,Wembley - West Leederville - Glendalough,0.5517652,55.1765219,,,,,,,
6008,6008,503021042,Subiaco - Shenton Park,0.9908578,99.0857766,,,,,,,
6008,6008,503021043,Wembley - West Leederville - Glendalough,0.0091422,0.9142234,,,,,,,
6009,6009,503011035,Nedlands - Dalkeith - Crawley,1.0,100.0,,,,,,,
6010,6010,503011031,Claremont (WA),0.4905686,49.0568632,,,,,,,
6010,6010,503011036,Swanbourne - Mount Claremont,0.5094314,50.9431368,,,,,,,
6011,6011,503011032,Cottesloe,0.8269651,82.6965108,,,,,,,
6011,6011,503011034,Mosman Park - Peppermint Grove,0.1730349,17.3034892,,,,,,,
6012,6012,503011034,Mosman Park - Peppermint Grove,1.0,100.0,,,,,,,
6014,6014,503011033,Floreat,0.3756321,37.5632113,,,,,,,
6014,6014,503021042,Subiaco - Shenton Park,0.0684548,6.8454805,,,,,,,
6014,6014,503021043,Wembley - West Leederville - Glendalough,0.5547732,55.477316,,,,,,,
6014,6014,505021096,Wembley Downs - Churchlands - Woodlands,0.0011398,0.1139798,,,,,,,
6015,6015,503011030,City Beach,0.9975624,99.7562398,,,,,,,
6015,6015,503011033,Floreat,0.0018085,0.1808478,,,,,,,
6015,6015,505021092,Scarborough,0.000629,0.0629045,,,,,,,
6016,6016,503021038,Mount Hawthorn - Leederville,0.7691347,76.9134692,,,,,,,
6016,6016,503021043,Wembley - West Leederville - Glendalough,0.2308653,23.0865276,,,,,,,
6017,6017,505021084,Balcatta - Hamersley,0.0119925,1.1992531,,,,,,,
6017,6017,505021087,Herdsman,0.0002348,0.0234829,,,,,,,
6017,6017,505021091,Osborne Park Industrial,0.0008387,0.083871,,,,,,,
6017,6017,505021093,Stirling - Osborne Park,0.9437676,94.3767626,,,,,,,
6017,6017,505021095,Tuart Hill - Joondanna,0.0204234,2.0423358,,,,,,,
6017,6017,505021096,Wembley Downs - Churchlands - Woodlands,0.0227428,2.2742783,,,,,,,
6018,6018,505021088,Innaloo - Doubleview,0.4383274,43.8327387,,,,,,,
6018,6018,505021089,Karrinyup - Gwelup - Carine,0.3603921,36.0392064,,,,,,,
6018,6018,505021092,Scarborough,0.0071117,0.7111734,,,,,,,
6018,6018,505021094,Trigg - North Beach - Watermans Bay,0.0012373,0.1237336,,,,,,,
6018,6018,505021096,Wembley Downs - Churchlands - Woodlands,0.1929187,19.2918665,,,,,,,
6019,6019,503011030,City Beach,0.0004847,0.0484716,,,,,,,
6019,6019,503011033,Floreat,0.0013899,0.1389868,,,,,,,
6019,6019,505021092,Scarborough,0.7048445,70.4844455,,,,,,,
6019,6019,505021094,Trigg - North Beach - Watermans Bay,0.0020675,0.2067462,,,,,,,
6019,6019,505021096,Wembley Downs - Churchlands - Woodlands,0.2912135,29.1213499,,,,,,,
6020,6020,505011072,Duncraig,0.0016546,0.1654604,,,,,,,
6020,6020,505011082,Sorrento - Marmion,0.473375,47.3375008,,,,,,,
6020,6020,505021089,Karrinyup - Gwelup - Carine,0.3165321,31.6532125,,,,,,,
6020,6020,505021094,Trigg - North Beach - Watermans Bay,0.2084383,20.8438262,,,,,,,
6021,6021,505021084,Balcatta - Hamersley,0.5194783,51.947832,,,,,,,
6021,6021,505021089,Karrinyup - Gwelup - Carine,0.0018744,0.187445,,,,,,,
6021,6021,505021090,Nollamara - Westminster,0.0013408,0.1340763,,,,,,,
6021,6021,505021093,Stirling - Osborne Park,0.4768379,47.6837856,,,,,,,
6021,6021,505021095,Tuart Hill - Joondanna,0.0004686,0.0468612,,,,,,,
6022,6022,505021084,Balcatta - Hamersley,0.9995285,99.9528514,,,,,,,
6022,6022,505021085,Balga - Mirrabooka,0.0004715,0.0471486,,,,,,,
6023,6023,505011072,Duncraig,0.9999998,99.9999798,,,,,,,
6024,6024,505011073,Greenwood - Warwick,1.0,99.9999991,,,,,,,
6025,6025,505011070,Craigie - Beldon,0.1879327,18.7932667,,,,,,,
6025,6025,505011075,Hillarys,0.3584127,35.8412689,,,,,,,
6025,6025,505011079,Mullaloo - Kallaroo,0.1728638,17.286375,,,,,,,
6025,6025,505011081,Padbury,0.2807908,28.0790841,,,,,,,
6026,6026,505011077,Joondalup - Edgewater,0.0005778,0.0577818,,,,,,,
6026,6026,505011078,Kingsley,0.5883915,58.8391509,,,,,,,
6026,6026,505011083,Woodvale,0.4110306,41.1030594,,,,,,,
6027,6027,505011070,Craigie - Beldon,0.0948192,9.481924,,,,,,,
6027,6027,505011074,Heathridge - Connolly,0.2474369,24.7436882,,,,,,,
6027,6027,505011077,Joondalup - Edgewater,0.3256131,32.5613062,,,,,,,
6027,6027,505011079,Mullaloo - Kallaroo,0.1389872,13.8987168,,,,,,,
6027,6027,505011080,Ocean Reef,0.1924639,19.2463905,,,,,,,
6027,6027,505011083,Woodvale,0.0006797,0.0679737,,,,,,,
6028,6028,505011071,Currambine - Kinross,0.6934312,69.3431236,,,,,,,
6028,6028,505011076,Iluka - Burns Beach,0.3065687,30.6568711,,,,,,,
6029,6029,505021092,Scarborough,0.0091245,0.9124513,,,,,,,
6029,6029,505021094,Trigg - North Beach - Watermans Bay,0.9908755,99.0875487,,,,,,,
6030,6030,505031099,Butler - Merriwa - Ridgewood,0.254504,25.4504002,,,,,,,
6030,6030,505031101,Clarkson,0.3105772,31.0577159,,,,,,,
6030,6030,505031105,Mindarie - Quinns Rocks - Jindalee,0.4349188,43.4918837,,,,,,,
6031,6031,505031100,Carramar,0.9999999,99.9999936,,,,,,,
6032,6032,505031099,Butler - Merriwa - Ridgewood,0.1572149,15.7214899,,,,,,,
6032,6032,505031109,Yanchep,0.842784,84.2783999,,,,,,,
6033,6033,505031109,Yanchep,1.0,100.0,,,,,,,
6034,6034,505031109,Yanchep,1.0,100.0,,,,,,,
6035,6035,505031109,Yanchep,1.0,100.0,,,,,,,
6036,6036,505031099,Butler - Merriwa - Ridgewood,0.8937024,89.3702431,,,,,,,
6036,6036,505031105,Mindarie - Quinns Rocks - Jindalee,0.1062976,10.6297569,,,,,,,
6037,6037,505031109,Yanchep,1.0,100.0,,,,,,,
6038,6038,505031109,Yanchep,1.0,100.0,,,,,,,
6041,6041,509021239,Gingin - Dandaragan,1.0,100.0,,,,,,,
6042,6042,509021239,Gingin - Dandaragan,1.0,100.0,,,,,,,
6043,6043,509021239,Gingin - Dandaragan,1.0,100.0,,,,,,,
6044,6044,509021239,Gingin - Dandaragan,1.0,100.0,,,,,,,
6050,6050,503021039,Mount Lawley - Inglewood,0.6995593,69.9559281,,,,,,,
6050,6050,503021040,North Perth,0.0072999,0.7299917,,,,,,,
6050,6050,503021041,Perth City,0.0114907,1.1490718,,,,,,,
6050,6050,504011046,Maylands,0.0060815,0.6081455,,,,,,,
6050,6050,505021097,Yokine - Coolbinia - Menora,0.2755686,27.5568629,,,,,,,
6051,6051,503021039,Mount Lawley - Inglewood,0.0013057,0.1305683,,,,,,,
6051,6051,504011046,Maylands,0.9986943,99.8694317,,,,,,,
6052,6052,503021039,Mount Lawley - Inglewood,0.5126389,51.2638876,,,,,,,
6052,6052,504011045,Bayswater - Embleton - Bedford,0.4692704,46.9270392,,,,,,,
6052,6052,504011047,Morley,0.01406,1.4059969,,,,,,,
6052,6052,505021086,Dianella,0.0040308,0.4030763,,,,,,,
6053,6053,504011045,Bayswater - Embleton - Bedford,0.9971215,99.7121505,,,,,,,
6053,6053,504011046,Maylands,0.0016236,0.1623554,,,,,,,
6053,6053,504011047,Morley,0.0012549,0.1254941,,,,,,,
6054,6054,504011044,Bassendean - Eden Hill - Ashfield,0.7283548,72.8354782,,,,,,,
6054,6054,504011045,Bayswater - Embleton - Bedford,0.0003954,0.0395396,,,,,,,
6054,6054,504011047,Morley,0.0018559,0.1855949,,,,,,,
6054,6054,504031062,Lockridge - Kiara,0.2693939,26.9393872,,,,,,,
6055,6055,504021051,Helena Valley - Koongamia,0.0029978,0.2997835,,,,,,,
6055,6055,504031057,Beechboro,0.101681,10.1680985,,,,,,,
6055,6055,504031059,Ellenbrook,0.2197623,21.9762294,,,,,,,
6055,6055,504031061,Hazelmere - South Guildford,0.2993965,29.9396471,,,,,,,
6055,6055,504031062,Lockridge - Kiara,0.2210432,22.1043246,,,,,,,
6055,6055,504031066,Midland - Guildford,0.155119,15.5118983,,,,,,,
6056,6056,504021051,Helena Valley - Koongamia,0.1246368,12.463678,,,,,,,
6056,6056,504021054,Swan View - Greenmount - Midvale,0.3244539,32.4453859,,,,,,,
6056,6056,504031065,Middle Swan - Herne Hill,0.140085,14.0085041,,,,,,,
6056,6056,504031066,Midland - Guildford,0.2080773,20.8077296,,,,,,,
6056,6056,504031067,Stratton - Jane Brook,0.1814237,18.1423729,,,,,,,
6056,6056,504031068,The Vines,0.0211693,2.1169341,,,,,,,
6057,6057,506051139,High Wycombe,0.7275239,72.7523896,,,,,,,
6057,6057,506051140,Kalamunda - Maida Vale - Gooseberry Hill,0.2724509,27.2450921,,,,,,,
6058,6058,506051138,Forrestfield - Wattle Grove,1.0,100.0,,,,,,,
6059,6059,504011047,Morley,0.0079352,0.7935183,,,,,,,
6059,6059,505021086,Dianella,0.9847822,98.4782151,,,,,,,
6059,6059,505021090,Nollamara - Westminster,0.0017937,0.1793659,,,,,,,
6059,6059,505021097,Yokine - Coolbinia - Menora,0.005489,0.5489,,,,,,,
6060,6060,505021095,Tuart Hill - Joondanna,0.5160323,51.6032349,,,,,,,
6060,6060,505021097,Yokine - Coolbinia - Menora,0.4839677,48.3967651,,,,,,,
6061,6061,505021085,Balga - Mirrabooka,0.535293,53.5293015,,,,,,,
6061,6061,505021086,Dianella,0.0186546,1.8654609,,,,,,,
6061,6061,505021090,Nollamara - Westminster,0.4448721,44.4872106,,,,,,,
6061,6061,505031098,Alexander Heights - Koondoola,0.0005605,0.0560492,,,,,,,
6061,6061,505031102,Girrawheen,0.0006198,0.0619778,,,,,,,
6062,6062,504011045,Bayswater - Embleton - Bedford,0.0908998,9.0899783,,,,,,,
6062,6062,504011047,Morley,0.6461788,64.6178827,,,,,,,
6062,6062,504011048,Noranda,0.2621134,26.2113433,,,,,,,
6062,6062,505021086,Dianella,0.000808,0.0807957,,,,,,,
6063,6063,504031057,Beechboro,0.9962357,99.6235682,,,,,,,
6063,6063,504031062,Lockridge - Kiara,0.0037643,0.3764318,,,,,,,
6064,6064,504031056,Ballajura,0.0017919,0.1791851,,,,,,,
6064,6064,505011073,Greenwood - Warwick,0.0019767,0.1976709,,,,,,,
6064,6064,505031098,Alexander Heights - Koondoola,0.3792115,37.9211487,,,,,,,
6064,6064,505031102,Girrawheen,0.2723511,27.2351141,,,,,,,
6064,6064,505031104,Marangaroo,0.3446688,34.4668812,,,,,,,
6065,6065,505011078,Kingsley,0.0015904,0.1590401,,,,,,,
6065,6065,505031100,Carramar,0.0002587,0.0258665,,,,,,,
6065,6065,505031103,Madeley - Darch - Landsdale,0.3635625,36.356252,,,,,,,
6065,6065,505031107,Tapping - Ashby - Sinagra,0.2174761,21.7476082,,,,,,,
6065,6065,505031108,Wanneroo,0.4171123,41.7112319,,,,,,,
6066,6066,504031056,Ballajura,1.0,100.0,,,,,,,
6067,6067,504031056,Ballajura,1.0,100.0,,,,,,,
6068,6068,504031056,Ballajura,0.4037818,40.378184,,,,,,,
6068,6068,504031057,Beechboro,0.4049874,40.498739,,,,,,,
6068,6068,504031059,Ellenbrook,0.1912308,19.123077,,,,,,,
6069,6069,504031059,Ellenbrook,0.8178329,81.783286,,,,,,,
6069,6069,504031068,The Vines,0.1821671,18.216714,,,,,,,
6070,6070,504021050,Glen Forrest - Darlington,0.9980775,99.8077532,,,,,,,
6070,6070,504021051,Helena Valley - Koongamia,0.0019225,0.1922468,,,,,,,
6071,6071,504021050,Glen Forrest - Darlington,1.0,100.0,,,,,,,
6072,6072,504021053,Mundaring,1.0,100.0,,,,,,,
6073,6073,504021053,Mundaring,1.0,100.0,,,,,,,
6074,6074,504021052,Malmalling - Reservoir,0.0058725,0.5872486,,,,,,,
6074,6074,504021053,Mundaring,0.9941245,99.4124504,,,,,,,
6076,6076,504021052,Malmalling - Reservoir,0.0001867,0.018674,,,,,,,
6076,6076,506051140,Kalamunda - Maida Vale - Gooseberry Hill,0.4719215,47.1921543,,,,,,,
6076,6076,506051141,Lesmurdie - Bickley - Carmel,0.5278917,52.7891717,,,,,,,
6077,6077,505031107,Tapping - Ashby - Sinagra,0.219601,21.960102,,,,,,,
6077,6077,505031108,Wanneroo,0.780323,78.032304,,,,,,,
6078,6078,505031107,Tapping - Ashby - Sinagra,0.9114923,91.1492262,,,,,,,
6078,6078,505031109,Yanchep,0.0885077,8.8507738,,,,,,,
6079,6079,504031064,Melaleuca - Lexia,0.0465491,4.6549142,,,,,,,
6079,6079,505031108,Wanneroo,0.9534509,95.3450858,,,,,,,
6081,6081,504021053,Mundaring,1.0,100.0,,,,,,,
6082,6082,504021049,Chidlow,0.0202203,2.0220326,,,,,,,
6082,6082,504021053,Mundaring,0.9797796,97.9779629,,,,,,,
6083,6083,504021053,Mundaring,0.0074278,0.7427774,,,,,,,
6083,6083,504031060,Gidgegannup,0.7517542,75.1754188,,,,,,,
6083,6083,509021244,Toodyay,0.240818,24.0818038,,,,,,,
6084,6084,504031058,Bullsbrook,0.6648486,66.4848622,,,,,,,
6084,6084,509021236,Chittering,0.3351087,33.5108723,,,,,,,
6090,6090,504031063,Malaga,0.9999097,99.9909747,,,,,,,
6100,6100,506021122,Rivervale - Kewdale - Cloverdale,0.0022493,0.2249341,,,,,,,
6100,6100,506021123,Victoria Park - Lathlain - Burswood,0.9977507,99.7750659,,,,,,,
6101,6101,506021119,East Victoria Park - Carlisle,0.9961212,99.6121201,,,,,,,
6101,6101,506021122,Rivervale - Kewdale - Cloverdale,0.0038788,0.3878799,,,,,,,
6102,6102,506021119,East Victoria Park - Carlisle,0.0026131,0.2613126,,,,,,,
6102,6102,506031124,Bentley - Wilson - St James,0.9973869,99.7386874,,,,,,,
6103,6103,506021122,Rivervale - Kewdale - Cloverdale,1.0,99.9999985,,,,,,,
6104,6104,506021118,Belmont - Ascot - Redcliffe,1.0,100.0,,,,,,,
6105,6105,506021118,Belmont - Ascot - Redcliffe,0.0039365,0.3936484,,,,,,,
6105,6105,506021120,Kewdale Commercial,0.0001493,0.0149345,,,,,,,
6105,6105,506021121,Perth Airport,0.0040608,0.4060821,,,,,,,
6105,6105,506021122,Rivervale - Kewdale - Cloverdale,0.9904259,99.0425935,,,,,,,
6105,6105,506051138,Forrestfield - Wattle Grove,0.0014274,0.1427414,,,,,,,
6106,6106,506031130,Welshpool,0.9999385,99.9938521,,,,,,,
6107,6107,506031124,Bentley - Wilson - St James,0.1551095,15.5109487,,,,,,,
6107,6107,506031127,Cannington - Queens Park,0.4051625,40.5162515,,,,,,,
6107,6107,506041132,Beckenham - Kenwick - Langford,0.3275644,32.7564392,,,,,,,
6107,6107,506051138,Forrestfield - Wattle Grove,0.1121636,11.2163603,,,,,,,
6108,6108,506041133,Canning Vale - East,0.0026447,0.2644741,,,,,,,
6108,6108,506041137,Thornlie,0.9973553,99.7355259,,,,,,,
6109,6109,506041136,Maddington - Orange Grove - Martin,1.0,100.0,,,,,,,
6110,6110,506041134,Gosnells,0.549713,54.9712963,,,,,,,
6110,6110,506041135,Huntingdale - Southern River,0.4158548,41.585477,,,,,,,
6110,6110,506041136,Maddington - Orange Grove - Martin,0.0333468,3.3346842,,,,,,,
6110,6110,506041137,Thornlie,0.0010854,0.1085425,,,,,,,
6111,6111,506011112,Camillo - Champion Lakes,0.2387052,23.8705169,,,,,,,
6111,6111,506011114,Kelmscott,0.4532615,45.3261536,,,,,,,
6111,6111,506011116,Roleystone,0.3074809,30.7480851,,,,,,,
6111,6111,506051141,Lesmurdie - Bickley - Carmel,0.0005455,0.0545533,,,,,,,
6112,6112,506011110,Armadale - Wungong - Brookdale,0.4027058,40.2705788,,,,,,,
6112,6112,506011113,Forrestdale - Harrisdale - Piara Waters,0.1849505,18.4950528,,,,,,,
6112,6112,506011114,Kelmscott,0.0011985,0.1198482,,,,,,,
6112,6112,506011115,Mount Nasura - Mount Richon - Bedfordale,0.1817769,18.1776927,,,,,,,
6112,6112,506011116,Roleystone,0.0001934,0.0193414,,,,,,,
6112,6112,506011117,Seville Grove,0.2285653,22.8565294,,,,,,,
6112,6112,506041135,Huntingdale - Southern River,0.0006096,0.0609566,,,,,,,
6121,6121,506061143,Mundijong,1.0,100.0,,,,,,,
6122,6122,506061142,Byford,0.8724968,87.2496782,,,,,,,
6122,6122,506061143,Mundijong,0.1275032,12.7503215,,,,,,,
6123,6123,506061143,Mundijong,1.0,100.0,,,,,,,
6124,6124,506061143,Mundijong,0.0290277,2.9027685,,,,,,,
6124,6124,506061144,Serpentine - Jarrahdale,0.9709723,97.0972315,,,,,,,
6125,6125,506061143,Mundijong,0.1650453,16.5045273,,,,,,,
6125,6125,506061144,Serpentine - Jarrahdale,0.8349547,83.4954727,,,,,,,
6126,6126,506061144,Serpentine - Jarrahdale,1.0,100.0,,,,,,,
6147,6147,506031128,Parkwood - Ferndale - Lynwood,0.6254187,62.5418683,,,,,,,
6147,6147,506031131,Willetton,0.0014986,0.149855,,,,,,,
6147,6147,506041132,Beckenham - Kenwick - Langford,0.3730828,37.3082756,,,,,,,
6148,6148,506031128,Parkwood - Ferndale - Lynwood,0.2455269,24.5526895,,,,,,,
6148,6148,506031129,Riverton - Shelley - Rossmoyne,0.7544218,75.4421757,,,,,,,
6149,6149,506031131,Willetton,0.0006719,0.0671938,,,,,,,
6149,6149,507041176,Bateman,0.004009,0.4009005,,,,,,,
6149,6149,507041179,Bull Creek,0.4037343,40.3734303,,,,,,,
6149,6149,507041180,Leeming,0.5915846,59.1584644,,,,,,,
6150,6150,507041176,Bateman,0.2778125,27.7812525,,,,,,,
6150,6150,507041182,Murdoch - Kardinya,0.2518744,25.1874396,,,,,,,
6150,6150,507041184,Winthrop,0.4703131,47.0313079,,,,,,,
6151,6151,506021123,Victoria Park - Lathlain - Burswood,0.0005358,0.0535831,,,,,,,
6151,6151,506071147,South Perth - Kensington,0.9994641,99.9464132,,,,,,,
6152,6152,506071145,Como,0.5483404,54.8340371,,,,,,,
6152,6152,506071146,Manning - Waterford,0.4489488,44.8948837,,,,,,,
6152,6152,506071147,South Perth - Kensington,0.0027108,0.2710793,,,,,,,
6153,6153,507041175,Applecross - Ardross,0.5560856,55.6085595,,,,,,,
6153,6153,507041178,Booragoon,0.4439144,44.3914405,,,,,,,
6154,6154,507041178,Booragoon,0.5669694,56.6969403,,,,,,,
6154,6154,507041181,Melville,0.4330306,43.3030597,,,,,,,
6155,6155,506031125,Canning Vale - West,0.2114221,21.1422135,,,,,,,
6155,6155,506031128,Parkwood - Ferndale - Lynwood,0.0002664,0.0266437,,,,,,,
6155,6155,506031129,Riverton - Shelley - Rossmoyne,0.0007355,0.0735475,,,,,,,
6155,6155,506031131,Willetton,0.361299,36.1298986,,,,,,,
6155,6155,506041133,Canning Vale - East,0.4256369,42.5636888,,,,,,,
6155,6155,507041180,Leeming,0.0006185,0.0618515,,,,,,,
6156,6156,507041177,Bicton - Palmyra,0.0139088,1.3908828,,,,,,,
6156,6156,507041181,Melville,0.6938032,69.3803191,,,,,,,
6156,6156,507041183,Willagee,0.292288,29.228798,,,,,,,
6157,6157,507021164,East Fremantle,0.0028418,0.2841824,,,,,,,
6157,6157,507041177,Bicton - Palmyra,0.996571,99.6571019,,,,,,,
6157,6157,507041181,Melville,0.0005872,0.0587157,,,,,,,
6158,6158,507021164,East Fremantle,1.0,100.0,,,,,,,
